URL,Locale,"Expected Locale","Is Canonical","Redirect Works","Canonical In Sitemap","Non-Canonical In Sitemap",Issues,Status
https://nrlc.ai/en-us/services/technical-seo/ottawa/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/contextual-seo-ai/northampton/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/conversion-optimization-ai/albuquerque/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/ranking-optimization-ai/chicago/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/training/nottingham/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/ranking-optimization-ai/columbus/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ranking-optimization-ai/southend-on-sea/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/technical-seo/raleigh/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/voice-search-optimization/calgary/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/generative-seo/kansas-city/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/ai-overviews-optimization/abbotsford/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/generative-seo/stoke-on-trent/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/knowledge-graph-ai/albuquerque/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/detroit/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/conversion-optimization-ai/abbotsford/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/technical-seo/norwich/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/contextual-seo-ai/southport/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/local-seo-ai/coventry/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/trust-optimization-ai/singapore/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/de-de/services/voice-search-optimization/san-antonio/,de-de,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/training/charlotte/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/content-optimization-ai/honjo/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/analytics/san-francisco/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/llm-seeding/nottingham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/generative-seo/indianapolis/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/llm-optimization/victoria/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/conversion-optimization-ai/leeds/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/ai-search-optimization/arlington/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/international-seo/southport/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/ai-search-optimization/southport/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/conversational-seo-ai/swansea/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/contextual-seo-ai/oldham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/charlotte/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/chicago/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ranking-optimization-ai/omaha/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/technical-seo/phoenix/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/international-seo/singapore/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/entity-optimization-ai/huddersfield/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/technical-seo/leicester/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-gb/services/local-seo-ai/southport/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/de-de/services/semantic-seo-ai/middlesbrough/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/b2b-seo-ai/southend-on-sea/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/contextual-seo-ai/southport/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/b2b-seo-ai/norwich/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/local-seo-ai/new-orleans/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/tucson/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/claude-optimization/boston/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/intent-optimization-ai/detroit/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/conversational-seo-ai/northampton/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/explainability-optimization-ai/huddersfield/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/generative-seo/huddersfield/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/services/generative-seo/glasgow/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/claude-optimization/toronto/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/memphis/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/technical-seo/plymouth/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/ai-search-optimization/norwich/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/mobile-seo-ai/cambridge/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/site-audits/jacksonville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/structured-data-ai/norwich/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/conversion-optimization-ai/birmingham/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/ecommerce-ai-seo/guelph/,de-de,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/voice-search-optimization/kelowna/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/generative-seo/detroit/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/ai-search-optimization/oklahoma-city/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/copilot-optimization/kawagoe/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/kansas-city/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/training/birmingham/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/entity-optimization-ai/abbotsford/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/technical-seo/calgary/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/chatgpt-optimization/kansas-city/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/entity-optimization-ai/nashville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/ai-search-optimization/edinburgh/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/verification-optimization-ai/jacksonville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/columbus/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/new-orleans/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/technical-seo/coventry/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/agentic-seo/glasgow/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/claude-optimization/huddersfield/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/local-seo-ai/oldham/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/agentic-seo/stoke-on-trent/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/ecommerce-ai-seo/huddersfield/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/llm-optimization/singapore/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/training/memphis/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/link-building-ai/southampton/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/conversion-optimization-ai/albuquerque/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/multimodal-seo-ai/indianapolis/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/conversion-optimization-ai/birmingham/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/analytics/new-orleans/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/international-seo/miami/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ai-citation-optimization/jacksonville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/authority-optimization-ai/norwich/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/international-seo/singapore/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/es-es/services/copilot-optimization/busan/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/relevance-optimization-ai/oshawa/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/perplexity-optimization/stoke-on-trent/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/training/manchester/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/b2b-seo-ai/sayama/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/site-audits/sudbury/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/mobile-seo-ai/new-orleans/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/llm-content-strategy/halifax/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/technical-seo/plymouth/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/training/norwich/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
http://nrlc.ai/services/technical-seo/derby/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-gb/services/technical-audit-ai/hull/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/voice-search-optimization/stockport/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/conversational-seo-ai/oldham/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/intent-optimization-ai/southport/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/generative-seo/ottawa/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/claude-optimization/nottingham/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/technical-audit-ai/nottingham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/conversational-seo-ai/oakland/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/perplexity-optimization/abbotsford/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/copilot-optimization/chicago/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/ai-search-optimization/bristol/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/claude-optimization/san-francisco/,ko-kr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/retrieval-optimization-ai/southampton/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/ai-search-optimization/kansas-city/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/nashville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/analytics/charlotte/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/ai-citation-optimization/nottingham/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/agentic-seo/indianapolis/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/topic-modeling-ai/middlesbrough/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/ai-search-optimization/chicago/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/local-seo-ai/stockport/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/perplexity-optimization/newcastle/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/site-audits/hull/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/llm-optimization/tulsa/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/windsor/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/de-de/services/training/kansas-city/,de-de,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/claude-optimization/guelph/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/link-building-ai/kelowna/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ai-overviews-optimization/nashville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/calgary/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/mobile-seo-ai/omaha/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/explainability-optimization-ai/singapore/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/es-es/services/ai-search-optimization/glasgow/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/training/philadelphia/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/ecommerce-ai-seo/ottawa/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/local-seo-ai/middlesbrough/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/technical-seo/plymouth/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/technical-seo/northampton/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/international-seo/oakland/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/llm-seeding/jacksonville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/ai-overviews-optimization/cambridge/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/analytics/glasgow/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/competitor-analysis-ai/colorado-springs/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/claude-optimization/london/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/conversion-optimization-ai/omaha/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/ai-search-optimization/raleigh/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/claude-optimization/derby/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/ranking-optimization-ai/arlington/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/b2b-seo-ai/indianapolis/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/recommendation-ai/southport/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/chatgpt-optimization/london/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/multimodal-seo-ai/glasgow/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/generative-seo/hull/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/llm-content-strategy/jacksonville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/de-de/services/local-seo-ai/oldham/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/generative-seo/middlesbrough/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/ranking-optimization-ai/southampton/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/b2b-seo-ai/singapore/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/authority-optimization-ai/abbotsford/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/mobile-seo-ai/charlotte/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ecommerce-ai-seo/singapore/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/technical-audit-ai/oldham/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/local-seo-ai/norwich/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/b2b-seo-ai/sayama/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/b2b-seo-ai/sayama/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/generative-seo/san-diego/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/semantic-seo-ai/phoenix/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/mobile-seo-ai/ottawa/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/training/norwich/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/structured-data-ai/jacksonville/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/voice-search-optimization/omaha/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/perplexity-optimization/seattle/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/ottawa/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/local-seo-ai/jacksonville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
http://nrlc.ai/services/generative-seo/glasgow/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/technical-seo/leicester/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/training/glasgow/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/content-optimization-ai/jacksonville/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/explainability-optimization-ai/oldham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/agentic-seo/houston/,ko-kr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/copilot-optimization/stoke-on-trent/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/conversational-seo-ai/indianapolis/,de-de,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/semantic-seo-ai/jacksonville/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/services/retrieval-optimization-ai/oldham/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/training/birmingham/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
http://nrlc.ai/en-us/services/conversion-optimization-ai/huddersfield/,en-us,en-gb,No,Yes,Yes,No,"Redirect does not go to canonical",FAIL
https://nrlc.ai/en-gb/services/conversational-seo-ai/oshawa/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/technical-seo/chicago/,de-de,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/technical-seo/oklahoma-city/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/competitor-analysis-ai/san-antonio/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/llm-optimization/tokyo/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/claude-optimization/fresno/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/conversion-optimization-ai/wolverhampton/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/conversational-seo-ai/blackpool/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ranking-optimization-ai/plymouth/,en-us,en-gb,No,Yes,Yes,No,,PASS
